fuente_datos,fecha_procesamiento,id_registro,empresa_organizacion,cargo_area,ciudad,pais,tecnologia_principal,framework_herramienta,nivel_experiencia,salario_usd,modalidad_tipo,fecha_referencia,anio_referencia,edad,anos_experiencia,nivel_educativo,certificaciones,inversion_usd,participantes,duracion_meses,satisfaccion_promedio,tiene_salario,rango_salario,tiene_experiencia,nivel_experiencia_grupo,pais_normalizado,ciudad_normalizada,mes_procesamiento,ano_procesamiento,categoria_salario,grupo_edad,anio,mes
empleos_tech,2025-11-17 12:53:41.105338,JOB-100111,GreenBit,BI Developer,Cali,Colombia,JavaScript,Vue,Mid,11481.0,Presencial,,,,,,,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100112,GreenBit,Data Engineer,Sevilla,España,Kotlin,Flask,Senior,55.592,Híbrido,,,,,,,,,,,True,<50K,False,,España,Sevilla,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100113,Atlas Systems,Data Engineer,Unknown,Chile,Python,Angular,Senior,40.543,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Unknown,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100114,DataNova,ML Engineer,Unknown,México,Go,React,Senior,27339.0,Remoto,,,,,,,,,,,True,<50K,False,,México,Unknown,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100115,QuantumWare,MLOps Engineer,Unknown,Argentina,Scala,Vue,Mid,16299.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Unknown,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100116,QuantumWare,BI Developer,Guadalajara,México,TypeScript,Flask,Senior,25891.0,Remoto,,,,,,,,,,,True,<50K,False,,México,Guadalajara,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100117,DevOpsLab,Data Engineer,CDMX,México,Python,Django,Junior,14.448,Remoto,,,,,,,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100118,CloudForge,Data Engineer,Guadalajara,México,R,Flask,Junior,13473.0,Presencial,,,,,,,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100119,DevOpsLab,Data Analyst,Austin,USA,Scala,React,Mid,85.764,Híbrido,,,,,,,,,,,True,<50K,False,,Usa,Austin,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100120,Vertex AI,Fullstack Developer,Arequipa,Perú,TypeScript,Vue,Mid,22718.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Arequipa,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100121,CyberShield,Fullstack Developer,Santiago,Chile,Kotlin,Django,Senior,32950.0,Presencial,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100122,SoftSmart,Frontend Developer,Buenos Aires,Argentina,Python,Django,Mid,17462.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100123,Atlas Systems,BI Developer,Barcelona,España,JavaScript,Angular,Junior,33305.0,Presencial,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100124,CyberShield,MLOps Engineer,Córdoba,Argentina,PHP,Node.js,Junior,16313.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100125,BluePixel,Frontend Developer,Puebla,México,R,Vue,Senior,24913.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100126,Lambda Solutions,Cybersecurity Analyst,Concepción,Chile,JavaScript,FastAPI,Senior,39.101,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100127,Orion Cloud,MLOps Engineer,Unknown,USA,C#,Vue,Junior,81570.0,Presencial,,,,,,,,,,,True,75K-100K,False,,Usa,Unknown,11,2025,75K-100K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100128,Vertex AI,ML Engineer,???,USA,C#,Node.js,Junior,80.128,Remoto,,,,,,,,,,,True,<50K,False,,Usa,???,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100129,DevOpsLab,Frontend Developer,CDMX,México,Go,.NET,Mid,20603.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100130,DataNova,DevOps Engineer,Valencia,España,R,React,Senior,55.463,Híbrido,,,,,,,,,,,True,<50K,False,,España,Valencia,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100131,NeoTech,DevOps Engineer,Sevilla,España,TypeScript,Laravel,Senior,48276.0,Presencial,,,,,,,,,,,True,<50K,False,,España,Sevilla,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100132,Lambda Solutions,Frontend Developer,Puebla,México,Scala,Flask,Mid,17021.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100133,GreenBit,Cybersecurity Analyst,Valencia,España,Scala,Spark,Junior,28024.0,Híbrido,,,,,,,,,,,True,<50K,False,,España,Valencia,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100134,SoftSmart,ML Engineer,Cartagena,Colombia,C#,Vue,Mid,12377.0,Presencial,,,,,,,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100135,Vertex AI,Cybersecurity Analyst,Buenos Aires,Argentina,PHP,.NET,Senior,23472.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100136,Vertex AI,MLOps Engineer,Córdoba,Argentina,Python,Angular,Mid,14502.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100137,CyberShield,Backend Developer,Puebla,México,Go,.NET,Senior,25533.0,Remoto,,,,,,,,,,,True,<50K,False,,México,Puebla,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100138,NeoTech,ML Engineer,Arequipa,Perú,PHP,Spark,Senior,20147.0,Presencial,,,,,,,,,,,True,<50K,False,,Perú,Arequipa,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100139,RocketSoft,Fullstack Developer,Rosario,Argentina,C#,Angular,Senior,19.801,Presencial,,,,,,,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100140,Atlas Systems,Fullstack Developer,Seattle,USA,C#,Spark,Mid,100319.0,Presencial,,,,,,,,,,,True,100K-150K,False,,Usa,Seattle,11,2025,100K+,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100141,QuantumWare,Data Scientist,Lima,Perú,Java,Laravel,Mid,16080.0,Presencial,,,,,,,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100142,SoftSmart,Data Analyst,Santiago,Chile,Scala,Angular,Mid,26860.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100143,SoftSmart,DevOps Engineer,Madrid,España,Swift,Spring,Senior,48963.0,Remoto,,,,,,,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100144,Orion Cloud,MLOps Engineer,seattle,USA,Java,Vue,Junior,63209.0,Híbrido,,,,,,,,,,,True,50K-75K,False,,Usa,Seattle,11,2025,50K-75K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100145,DevOpsLab,Data Engineer,CDMX,México,Kotlin,React,Mid,14642.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100146,Orion Cloud,Fullstack Developer,Medellín,Colombia,R,.NET,Senior,15502.0,Remoto,,,,,,,,,,,True,<50K,False,,Colombia,Medellín,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100147,Lambda Solutions,Data Analyst,???,Perú,Swift,FastAPI,Mid,17261.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,???,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100148,Vertex AI,Fullstack Developer,Lima,Perú,Kotlin,Vue,Senior,22087.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100149,BluePixel,Fullstack Developer,Valparaíso,Chile,Kotlin,.NET,Mid,23945.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100150,Lambda Solutions,Backend Developer,Concepción,Chile,PHP,Angular,Junior,15391.0,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100151,CodeWorks,DevOps Engineer,Medellín,Colombia,Go,Flask,Junior,9620.0,Presencial,,,,,,,,,,,True,<50K,False,,Colombia,Medellín,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100152,QuantumWare,BI Developer,???,España,JavaScript,Spark,Senior,38.886,Presencial,,,,,,,,,,,True,<50K,False,,España,???,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100153,IA Factory,Data Scientist,Cali,Colombia,R,Flask,Senior,16311.0,Híbrido,,,,,,,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100154,IA Factory,DevOps Engineer,Rosario,Argentina,Python,Node.js,Junior,17673.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100155,GreenBit,BI Developer,Bucaramanga,Colombia,R,FastAPI,Junior,11.172,Híbrido,,,,,,,,,,,True,<50K,False,,Colombia,Bucaramanga,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100156,RocketSoft,Backend Developer,???,Argentina,JavaScript,Spark,Junior,20114.0,Remoto,,,,,,,,,,,True,<50K,False,,Argentina,???,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100157,DevOpsLab,Cloud Architect,Santiago,Chile,Python,Angular,Senior,26829.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100158,CloudForge,Frontend Developer,Córdoba,Argentina,Scala,Vue,Senior,31.186,Remoto,,,,,,,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100159,CloudForge,DevOps Engineer,Santiago,Chile,Go,Angular,Senior,41332.0,Presencial,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100160,Orion Cloud,Cloud Architect,Lima,Perú,Scala,Spring,Junior,16518.0,Presencial,,,,,,,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100161,Orion Cloud,Frontend Developer,New York,USA,TypeScript,Node.js,Mid,81757.0,Presencial,,,,,,,,,,,True,75K-100K,False,,Usa,New York,11,2025,75K-100K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100162,BluePixel,BI Developer,Rosario,Argentina,R,React,Mid,21235.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100163,Atlas Systems,DevOps Engineer,San Francisco,USA,JavaScript,Laravel,Junior,97204.0,Híbrido,,,,,,,,,,,True,75K-100K,False,,Usa,San Francisco,11,2025,75K-100K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100164,CloudForge,Cybersecurity Analyst,Guadalajara,México,Swift,FastAPI,Mid,13957.0,Presencial,,,,,,,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100165,Atlas Systems,BI Developer,Santiago,Chile,Python,.NET,Mid,26786.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100166,Atlas Systems,Cybersecurity Analyst,santiago,Chile,PHP,FastAPI,Senior,40839.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100167,Vertex AI,DevOps Engineer,Barranquilla,Colombia,Swift,Spring,Junior,8596.0,Híbrido,,,,,,,,,,,True,<50K,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100168,DevOpsLab,Fullstack Developer,Miami,USA,TypeScript,Django,Mid,103307.0,Remoto,,,,,,,,,,,True,100K-150K,False,,Usa,Miami,11,2025,100K+,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100169,SoftSmart,Frontend Developer,Rosario,Argentina,Go,.NET,Junior,13429.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100170,IA Factory,DevOps Engineer,Cartagena,Colombia,Java,Django,Junior,8430.0,Híbrido,,,,,,,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100171,CloudForge,Frontend Developer,Madrid,España,PHP,Laravel,Junior,26674.0,Remoto,,,,,,,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100172,NeoTech,Data Engineer,Austin,USA,C#,Spring,Junior,78192.0,Remoto,,,,,,,,,,,True,75K-100K,False,,Usa,Austin,11,2025,75K-100K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100173,RocketSoft,Data Scientist,Lima,Perú,Java,Spring,Mid,17754.0,Presencial,,,,,,,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100174,CyberShield,Cloud Architect,Buenos Aires,Argentina,PHP,Node.js,Mid,22862.0,Remoto,,,,,,,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100175,DataNova,Cloud Architect,Lima,Perú,C#,Django,Junior,12368.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100176,QuantumWare,Data Scientist,Austin,USA,Scala,Flask,Mid,93.129,Remoto,,,,,,,,,,,True,<50K,False,,Usa,Austin,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100177,NeoTech,Data Engineer,Rosario,Argentina,Python,Spring,Senior,32036.0,Remoto,,,,,,,,,,,True,<50K,False,,Argentina,Rosario,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100178,DevOpsLab,Data Scientist,San Francisco,USA,Go,Laravel,Mid,102.991,Híbrido,,,,,,,,,,,True,<50K,False,,Usa,San Francisco,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100179,CodeWorks,MLOps Engineer,córdoba,Argentina,Scala,React,Senior,,Híbrido,,,,,,,,,,,False,,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100180,NeoTech,Data Analyst,CDMX,México,R,Angular,Mid,19796.0,Remoto,,,,,,,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100181,Lambda Solutions,Cybersecurity Analyst,Cusco,Perú,JavaScript,FastAPI,Junior,13366.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100182,IA Factory,ML Engineer,Barcelona,España,JavaScript,Vue,Junior,32157.0,Remoto,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100183,IA Factory,Backend Developer,Barcelona,España,JavaScript,Laravel,Senior,55599.0,Remoto,,,,,,,,,,,True,50K-75K,False,,España,Barcelona,11,2025,50K-75K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100184,CodeWorks,Cybersecurity Analyst,Cusco,Perú,PHP,Node.js,Mid,21292.0,Remoto,,,,,,,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100185,RocketSoft,ML Engineer,???,México,Scala,Angular,Junior,14651.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,???,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100186,Orion Cloud,Cybersecurity Analyst,Barcelona,España,Java,Flask,Mid,27433.0,Presencial,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100187,CyberShield,Data Engineer,Cartagena,Colombia,Kotlin,FastAPI,Senior,13347.0,Remoto,,,,,,,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100188,IA Factory,ML Engineer,???,Chile,Java,Angular,Mid,27.741,Presencial,,,,,,,,,,,True,<50K,False,,Chile,???,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100189,Orion Cloud,Cybersecurity Analyst,New York,USA,C#,FastAPI,Junior,73055.0,Híbrido,,,,,,,,,,,True,50K-75K,False,,Usa,New York,11,2025,50K-75K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100190,Atlas Systems,Data Analyst,Guadalajara,México,Java,Flask,Mid,21072.0,Presencial,,,,,,,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100191,IA Factory,Data Scientist,Rosario,Argentina,Scala,.NET,Senior,29148.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Rosario,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100192,NeoTech,Fullstack Developer,Arequipa,Perú,R,Laravel,Mid,15977.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Arequipa,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100193,Vertex AI,Backend Developer,cali,Colombia,R,Spark,Senior,19527.0,Remoto,,,,,,,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100194,DataNova,Backend Developer,Arequipa,Perú,JavaScript,.NET,Mid,15820.0,Remoto,,,,,,,,,,,True,<50K,False,,Perú,Arequipa,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100195,Atlas Systems,MLOps Engineer,Cali,Colombia,Swift,Django,Senior,11627.0,Híbrido,,,,,,,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100196,BluePixel,Fullstack Developer,Cartagena,Colombia,Scala,Spring,Junior,12571.0,Remoto,,,,,,,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100197,DevOpsLab,Frontend Developer,San Francisco,USA,R,,Mid,67771.0,Híbrido,,,,,,,,,,,True,50K-75K,False,,Usa,San Francisco,11,2025,50K-75K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100198,SoftSmart,Cybersecurity Analyst,Miami,USA,PHP,FastAPI,Senior,,Remoto,,,,,,,,,,,False,,False,,Usa,Miami,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100199,QuantumWare,BI Developer,Guadalajara,México,R,Django,Mid,20534.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100200,SoftSmart,Frontend Developer,Santiago,Chile,Python,Django,Junior,20441.0,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100201,Orion Cloud,Fullstack Developer,Barcelona,España,Java,Vue,Junior,22723.0,Remoto,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100202,Atlas Systems,Cybersecurity Analyst,Cusco,Perú,Java,FastAPI,Mid,20740.0,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100203,CyberShield,Cloud Architect,Córdoba,Argentina,R,Laravel,Junior,12540.0,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100204,Vertex AI,Frontend Developer,Concepción,Chile,PHP,.NET,Senior,27945.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Concepción,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100205,IA Factory,Cybersecurity Analyst,Valparaíso,Chile,Go,Spring,Mid,23643.0,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100206,SoftSmart,DevOps Engineer,Miami,USA,Python,Django,Junior,84988.0,Presencial,,,,,,,,,,,True,75K-100K,False,,Usa,Miami,11,2025,75K-100K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100207,GreenBit,DevOps Engineer,Concepción,Chile,Kotlin,Node.js,Junior,20.9,Presencial,,,,,,,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100208,Vertex AI,Cybersecurity Analyst,Santiago,Chile,R,Spark,Senior,39256.0,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100209,Lambda Solutions,Data Engineer,Austin,USA,Swift,Flask,Junior,70.942,Híbrido,,,,,,,,,,,True,<50K,False,,Usa,Austin,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100210,BluePixel,Data Engineer,Barcelona,España,PHP,Vue,Mid,37.018,Presencial,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100211,CyberShield,Fullstack Developer,Madrid,España,TypeScript,Spark,Senior,44125.0,Remoto,,,,,,,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100212,QuantumWare,Data Analyst,Medellin,Colombia,TypeScript,Django,Senior,16001.0,Presencial,,,,,,,,,,,True,<50K,False,,Colombia,Medellin,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100213,GreenBit,BI Developer,Concepción,Chile,Java,Spring,Junior,21779.0,Remoto,,,,,,,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100214,GreenBit,Data Scientist,Cusco,Perú,Scala,Django,Senior,24.066,Híbrido,,,,,,,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100215,CyberShield,BI Developer,Rosario,Argentina,Java,Node.js,Junior,,Remoto,,,,,,,,,,,False,,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100216,NeoTech,Backend Developer,Santiago,Chile,C#,Django,Junior,18280.0,Híbrido,,,,,,,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100217,RocketSoft,Data Analyst,Barcelona,España,C#,Spark,Mid,34623.0,Presencial,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100218,NeoTech,Data Analyst,BUENOS AIRES,Argentina,JavaScript,Spring,Mid,20.117,Híbrido,,,,,,,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100219,QuantumWare,Fullstack Developer,Barranquilla,Colombia,R,Spark,Junior,9.319,Presencial,,,,,,,,,,,True,<50K,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100220,BluePixel,Fullstack Developer,New York,USA,C#,.NET,Junior,82.753,Remoto,,,,,,,,,,,True,<50K,False,,Usa,New York,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100221,DevOpsLab,Cybersecurity Analyst,Monterrey,México,Kotlin,FastAPI,Junior,14785.0,Híbrido,,,,,,,,,,,True,<50K,False,,México,Monterrey,11,2025,<25K,25-30,2024,11
empleos_tech,2025-11-17 12:53:41.105338,JOB-100222,RocketSoft,Cybersecurity Analyst,Barcelona,España,C#,React,Mid,47919.0,Presencial,,,,,,,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
