id_oferta,empresa,ciudad,país,cargo,lenguaje,framework,nivel_seniority,salario_anual_usd,modalidad,fecha_publicación,fecha_publicación_year,fecha_publicación_month,fecha_publicación_quarter,source
JOB-100892,Lambda Solutions,Cartagena,Colombia,Cloud Architect,PHP,FastAPI,Senior,15.106,Remoto,,,,,jobs
JOB-100893,QuantumWare,Valencia,España,ML Engineer,Kotlin,Spring,Junior,26924.0,Remoto,,,,,jobs
JOB-100894,DevOpsLab,Arequipa,Perú,BI Developer,Swift,Flask,Mid,19866.0,Remoto,,,,,jobs
JOB-100895,CodeWorks,???,México,Frontend Developer,C#,Vue,Junior,14093.0,Remoto,,,,,jobs
JOB-100896,Vertex AI,Valparaíso,Chile,Frontend Developer,Go,Spring,Mid,23010.0,Remoto,,,,,jobs
JOB-100897,GreenBit,Barranquilla,Colombia,Data Analyst,PHP,Vue,Mid,14259.0,Presencial,,,,,jobs
JOB-100898,QuantumWare,Cali,Colombia,ML Engineer,C#,Flask,Mid,10117.0,Híbrido,,,,,jobs
JOB-100899,GreenBit,Valparaíso,Chile,Data Scientist,JavaScript,.NET,Senior,28362.0,Remoto,,,,,jobs
JOB-100900,DevOpsLab,Madrid,España,MLOps Engineer,Go,Spring,Senior,73905.0,Híbrido,,,,,jobs
JOB-100901,Orion Cloud,San Francisco,USA,Data Scientist,Go,FastAPI,Senior,125.663,Remoto,,,,,jobs
JOB-100902,Vertex AI,Cusco,Perú,ML Engineer,R,Django,Mid,16532.0,Presencial,,,,,jobs
JOB-100903,CodeWorks,Puebla,México,Data Engineer,Java,Spark,Mid,16035.0,Remoto,,,,,jobs
JOB-100904,GreenBit,Seattle,USA,Data Engineer,Scala,Flask,Senior,,Remoto,,,,,jobs
JOB-100905,RocketSoft,Medellín,Colombia,Cybersecurity Analyst,Java,Node.js,Senior,18.772,Remoto,,,,,jobs
JOB-100906,QuantumWare,Rosario,Argentina,BI Developer,JavaScript,Laravel,Mid,,Híbrido,,,,,jobs
JOB-100907,GreenBit,Valencia,España,Data Scientist,Java,Laravel,Mid,41101.0,Remoto,,,,,jobs
JOB-100908,QuantumWare,Cali,Colombia,Fullstack Developer,C#,Node.js,Junior,9198.0,Híbrido,,,,,jobs
JOB-100909,RocketSoft,Cali,Colombia,ML Engineer,R,Django,Senior,13.045,Remoto,,,,,jobs
JOB-100910,GreenBit,Medellín,Colombia,Data Engineer,PHP,Node.js,Senior,17513.0,Remoto,,,,,jobs
JOB-100911,DataNova,Santiago,Chile,Fullstack Developer,TypeScript,FastAPI,Junior,24556.0,Híbrido,,,,,jobs
JOB-100912,DevOpsLab,???,España,Data Engineer,Scala,Laravel,Junior,35275.0,Remoto,,,,,jobs
JOB-100913,CloudForge,Seattle,USA,Data Engineer,Scala,Spark,Mid,92602.0,Híbrido,,,,,jobs
JOB-100914,DevOpsLab,Cartagena,Colombia,ML Engineer,JavaScript,Angular,Junior,10755.0,Híbrido,,,,,jobs
JOB-100915,DataNova,CARTAGENA,Colombia,ML Engineer,Swift,,Junior,9044.0,Presencial,,,,,jobs
JOB-100916,SoftSmart,Austin,USA,DevOps Engineer,PHP,FastAPI,Mid,94214.0,Remoto,,,,,jobs
JOB-100917,GreenBit,Sevilla,España,MLOps Engineer,R,Laravel,Mid,30.964,Remoto,,,,,jobs
JOB-100918,CloudForge,Puebla,México,DevOps Engineer,Java,React,Junior,13718.0,Remoto,,,,,jobs
JOB-100919,Atlas Systems,???,Chile,Cloud Architect,R,Spring,Mid,25527.0,Híbrido,,,,,jobs
JOB-100920,Atlas Systems,Monterrey,México,Data Engineer,Swift,Spring,Junior,14034.0,Remoto,,,,,jobs
JOB-100921,Vertex AI,San Francisco,USA,Data Analyst,JavaScript,Spring,Junior,84777.0,Presencial,,,,,jobs
JOB-100922,SoftSmart,CDMX,México,Data Engineer,PHP,Django,Mid,23085.0,Híbrido,,,,,jobs
JOB-100923,NeoTech,Sevilla,España,Frontend Developer,JavaScript,.NET,Mid,45533.0,Remoto,,,,,jobs
JOB-100924,CloudForge,Miami,USA,Frontend Developer,Kotlin,Spring,Mid,90654.0,Híbrido,,,,,jobs
JOB-100925,IA Factory,Córdoba,Argentina,Frontend Developer,Scala,FastAPI,Mid,17806.0,Remoto,,,,,jobs
JOB-100926,DataNova,buenos aires,Argentina,Frontend Developer,R,Laravel,Senior,25258.0,Remoto,,,,,jobs
JOB-100927,Orion Cloud,Madrid,España,Frontend Developer,Kotlin,Spring,Mid,32426.0,Remoto,,,,,jobs
JOB-100928,Vertex AI,Cartagea,Colombia,Data Engineer,Kotlin,Node.js,Junior,9.648,Híbrido,,,,,jobs
JOB-100929,QuantumWare,Medellín,Colombia,Data Engineer,Java,FastAPI,Mid,12.758,Híbrido,,,,,jobs
JOB-100930,DevOpsLab,Valencia,España,MLOps Engineer,Java,React,Mid,39043.0,Híbrido,,,,,jobs
JOB-100931,Vertex AI,Puebla,México,Backend Developer,TypeScript,FastAPI,Mid,18522.0,Presencial,,,,,jobs
JOB-100932,Orion Cloud,Valparaíso,Chile,Frontend Developer,PHP,Vue,Junior,20474.0,Presencial,2023-02-04,2023.0,2.0,1.0,jobs
JOB-100933,DevOpsLab,Madrid,España,ML Engineer,Java,Spark,Senior,52146.0,Presencial,,,,,jobs
JOB-100934,CyberShield,Barranquilla,Colombia,Data Engineer,Python,.NET,Mid,10.663,Presencial,,,,,jobs
JOB-100935,SoftSmart,Buenos Aires,Argentina,Fullstack Developer,TypeScript,Spark,Mid,25173.0,Híbrido,,,,,jobs
JOB-100936,QuantumWare,Barranquilla,Colombia,DevOps Engineer,Python,Flask,Junior,11.108,Presencial,,,,,jobs
JOB-100937,CyberShield,Córdoba,Argentina,Data Engineer,Python,FastAPI,Junior,13820.0,Presencial,,,,,jobs
JOB-100938,BluePixel,New York,USA,MLOps Engineer,C#,.NET,Junior,65680.0,Remoto,,,,,jobs
JOB-100939,RocketSoft,Barranquilla,Colombia,ML Engineer,Python,Spark,Senior,15322.0,Remoto,,,,,jobs
JOB-100940,RocketSoft,Barranquilla,Colombia,Cloud Architect,TypeScript,Spring,Senior,16883.0,Remoto,,,,,jobs
JOB-100941,DevOpsLab,???,Argentina,Cybersecurity Analyst,Kotlin,Spark,Senior,33287.0,Remoto,,,,,jobs
JOB-100942,CyberShield,Cusco,Perú,Cybersecurity Analyst,Python,Node.js,Junior,16592.0,Presencial,2022-12-07,2022.0,12.0,4.0,jobs
JOB-100943,Orion Cloud,Lima,Perú,Data Analyst,Kotlin,Flask,Senior,29236.0,Híbrido,,,,,jobs
JOB-100944,Orion Cloud,CDMX,México,Backend Developer,C#,FastAPI,Junior,16.749,Remoto,,,,,jobs
JOB-100945,Atlas Systems,Barcelona,España,Cybersecurity Analyst,R,Django,Mid,44306.0,Híbrido,,,,,jobs
JOB-100946,QuantumWare,Rosario,Argentina,Data Scientist,JavaScript,Angular,Senior,31094.0,Remoto,,,,,jobs
JOB-100947,BluePixel,Seattle,USA,Frontend Developer,R,React,Junior,81181.0,Híbrido,,,,,jobs
JOB-100948,NeoTech,Buenos Aires,Argentina,Fullstack Developer,PHP,Angular,Junior,15714.0,Presencial,,,,,jobs
JOB-100949,QuantumWare,Valparaíso,Chile,DevOps Engineer,PHP,Node.js,Junior,14768.0,Presencial,,,,,jobs
JOB-100950,GreenBit,Buenos Aires,Argentina,Cybersecurity Analyst,Kotlin,Spring,Mid,19612.0,Presencial,,,,,jobs
JOB-100951,GreenBit,SEVILLA,España,Fullstack Developer,Swift,.NET,Senior,67579.0,Híbrido,,,,,jobs
JOB-100952,Orion Cloud,madrid,España,Cloud Architect,Swift,FastAPI,Junior,27937.0,Presencial,,,,,jobs
JOB-100953,Orion Cloud,Córdoba,Argentina,Cybersecurity Analyst,R,Node.js,Junior,14498.0,Híbrido,,,,,jobs
JOB-100954,DataNova,Sevilla,España,Data Engineer,PHP,Vue,Mid,43799.0,Híbrido,,,,,jobs
JOB-100955,NeoTech,Arequipa,Perú,Backend Developer,Go,Spark,Senior,25504.0,Remoto,,,,,jobs
JOB-100956,IA Factory,???,Colombia,Data Engineer,Swift,Spring,Mid,11135.0,Híbrido,,,,,jobs
JOB-100957,Vertex AI,ROSARIO,Argentina,Data Engineer,TypeScript,Spring,Junior,19.738,Remoto,,,,,jobs
JOB-100958,IA Factory,Guadalajara,México,Cybersecurity Analyst,Scala,FastAPI,Junior,15748.0,Remoto,2025-11-02,2025.0,11.0,4.0,jobs
JOB-100959,Lambda Solutions,seattle,USA,DevOps Engineer,Java,React,Senior,148.113,Remoto,,,,,jobs
JOB-100960,NeoTech,Puebla,México,Data Scientist,Python,.NET,Senior,23065.0,Híbrido,,,,,jobs
JOB-100961,DevOpsLab,Arequipa,Perú,Data Scientist,Java,Node.js,Mid,19.342,Híbrido,,,,,jobs
JOB-100962,GreenBit,CDMX,México,Data Engineer,Go,.NET,Junior,15213.0,Presencial,,,,,jobs
JOB-100963,DataNova,buenos aires,Argentina,Backend Developer,Swift,Laravel,Mid,22331.0,Remoto,2025-09-09,2025.0,9.0,3.0,jobs
JOB-100964,GreenBit,Monterrey,México,Cloud Architect,Python,React,Senior,29543.0,Remoto,,,,,jobs
JOB-100965,Atlas Systems,rosario,Argentina,DevOps Engineer,JavaScript,Flask,Mid,23.378,Híbrido,,,,,jobs
JOB-100966,Orion Cloud,Sevilla,España,ML Engineer,Python,Spring,Senior,54560.0,Híbrido,2022-12-07,2022.0,12.0,4.0,jobs
JOB-100967,SoftSmart,Barcelona,España,Frontend Developer,Go,Django,Senior,58702.0,Híbrido,2023-02-07,2023.0,2.0,1.0,jobs
JOB-100968,CyberShield,San Francisco,USA,Backend Developer,R,Angular,Senior,110155.0,Híbrido,2024-10-05,2024.0,10.0,4.0,jobs
JOB-100969,BluePixel,Sevilla,España,Data Engineer,Java,Flask,Senior,58336.0,Presencial,,,,,jobs
JOB-100970,NeoTech,Madrid,España,Cloud Architect,TypeScript,Django,Mid,41900.0,Remoto,,,,,jobs
JOB-100971,RocketSoft,Valparaiso,Chile,BI Developer,Scala,Angular,Mid,23541.0,Presencial,,,,,jobs
JOB-100972,BluePixel,Bucaramanga,Colombia,DevOps Engineer,JavaScript,Laravel,Mid,10607.0,Presencial,,,,,jobs
JOB-100973,DataNova,Buenos Aires,Argentina,BI Developer,R,Laravel,Senior,27753.0,Presencial,2025-10-06,2025.0,10.0,4.0,jobs
JOB-100974,IA Factory,Concepción,Chile,BI Developer,PHP,Spring,Mid,20.449,Híbrido,,,,,jobs
JOB-100975,QuantumWare,Cali,Colombia,BI Developer,JavaScript,React,Senior,17659.0,Presencial,,,,,jobs
JOB-100976,Vertex AI,Austin,USA,Frontend Developer,TypeScript,Laravel,Senior,138.879,Híbrido,,,,,jobs
JOB-100977,Orion Cloud,Bogotá,Colombia,Data Engineer,Python,Node.js,Senior,14409.0,Presencial,,,,,jobs
JOB-100978,DataNova,cusco,Perú,Data Analyst,Python,Node.js,Mid,18128.0,Presencial,,,,,jobs
JOB-100979,BluePixel,Concepción,Chile,Cloud Architect,Java,Django,Junior,23203.0,Híbrido,,,,,jobs
JOB-100980,SoftSmart,Córdoba,Argentina,DevOps Engineer,Kotlin,Laravel,Mid,23187.0,Híbrido,,,,,jobs
JOB-100981,CloudForge,Cartagea,Colombia,BI Developer,R,,Mid,13818.0,Híbrido,,,,,jobs
JOB-100982,Orion Cloud,Cusco,Perú,Cybersecurity Analyst,PHP,Spark,Mid,17594.0,Híbrido,,,,,jobs
JOB-100983,SoftSmart,Arequipa,Perú,BI Developer,R,Node.js,Junior,13.669,Presencial,,,,,jobs
JOB-100984,GreenBit,Santiago,Chile,Data Scientist,C#,FastAPI,Mid,23534.0,Híbrido,,,,,jobs
JOB-100985,RocketSoft,buenos aires,Argentina,Fullstack Developer,Java,Vue,Junior,17422.0,Híbrido,2024-12-07,2024.0,12.0,4.0,jobs
JOB-100986,Lambda Solutions,Cartagea,Colombia,Fullstack Developer,Python,.NET,Senior,22726.0,Híbrido,,,,,jobs
JOB-100987,GreenBit,Seattle,USA,Fullstack Developer,Scala,Node.js,Senior,,Remoto,,,,,jobs
JOB-100988,CyberShield,Austin,USA,Data Analyst,Swift,Django,Junior,94077.0,Híbrido,,,,,jobs
JOB-100989,RocketSoft,Cartagena,Colombia,Cybersecurity Analyst,Swift,Laravel,Mid,14.429,Remoto,,,,,jobs
JOB-100990,CloudForge,Buenos Aires,Argentina,Frontend Developer,Python,Django,Senior,21226.0,Remoto,,,,,jobs
JOB-100991,DataNova,Cartagena,Colombia,DevOps Engineer,Go,Spark,Senior,16294.0,Presencial,,,,,jobs
JOB-100992,Vertex AI,Arequipa,Perú,Data Scientist,Scala,FastAPI,Junior,13465.0,Remoto,,,,,jobs
JOB-100993,NeoTech,MONTERREY,México,Cloud Architect,PHP,Flask,Junior,17099.0,Presencial,,,,,jobs
JOB-100994,CyberShield,Córdoba,Argentina,Backend Developer,Go,Node.js,Senior,35091.0,Remoto,,,,,jobs
JOB-100995,DataNova,Concepción,Chile,Frontend Developer,Go,Django,Mid,22.51,Híbrido,,,,,jobs
JOB-100996,Atlas Systems,Cartagena,Colombia,Cloud Architect,Scala,Vue,Senior,16897.0,Híbrido,2024-05-10,2024.0,5.0,2.0,jobs
JOB-100997,BluePixel,Valparaíso,Chile,Fullstack Developer,Kotlin,Spark,Junior,21.671,Híbrido,,,,,jobs
JOB-100998,RocketSoft,Barcelona,España,Cybersecurity Analyst,TypeScript,Flask,Junior,28.172,Remoto,,,,,jobs
JOB-100999,GreenBit,Medellin,Colombia,Data Scientist,TypeScript,Flask,Senior,15216.0,Presencial,,,,,jobs
JOB-101000,Lambda Solutions,Cusco,Perú,ML Engineer,Swift,Spark,Senior,22639.0,Híbrido,,,,,jobs
JOB-101001,DataNova,CDMX,México,DevOps Engineer,C#,Angular,Mid,20389.0,Presencial,,,,,jobs
JOB-101002,QuantumWare,Puebla,México,Cloud Architect,PHP,Django,Junior,12.436,Remoto,,,,,jobs
JOB-101003,NeoTech,NEW YORK,USA,BI Developer,R,Laravel,Junior,88942.0,Presencial,,,,,jobs
JOB-101004,DevOpsLab,Madrid,España,Data Scientist,Scala,Flask,Junior,30796.0,Presencial,,,,,jobs
JOB-101005,GreenBit,SEVILLA,España,Cybersecurity Analyst,Swift,FastAPI,Senior,59198.0,Híbrido,,,,,jobs
JOB-101006,IA Factory,Bucaramanga,Colombia,Backend Developer,Go,React,Junior,11824.0,Presencial,,,,,jobs
JOB-101007,DevOpsLab,austin,USA,Fullstack Developer,C#,Node.js,Junior,68374.0,Híbrido,,,,,jobs
JOB-101008,SoftSmart,Puebla,México,Backend Developer,Kotlin,Flask,Junior,,Presencial,,,,,jobs
JOB-101009,Orion Cloud,???,USA,Frontend Developer,TypeScript,Spring,Senior,,Híbrido,,,,,jobs
JOB-101010,DevOpsLab,Puebla,México,Cloud Architect,PHP,React,Junior,12171.0,Presencial,,,,,jobs
JOB-101011,QuantumWare,Austin,USA,DevOps Engineer,Go,Spark,Senior,118435.0,Presencial,,,,,jobs
JOB-101012,BluePixel,Concepción,Chile,Cloud Architect,Swift,FastAPI,Mid,24574.0,Híbrido,,,,,jobs
JOB-101013,QuantumWare,Valencia,España,DevOps Engineer,Scala,React,Junior,31.115,Remoto,,,,,jobs
JOB-101014,DevOpsLab,New York,USA,Data Scientist,Swift,FastAPI,Junior,61.825,Presencial,,,,,jobs
JOB-101015,Orion Cloud,Cali,Colombia,Fullstack Developer,C#,Flask,Senior,15837.0,Remoto,,,,,jobs
JOB-101016,Orion Cloud,Lima,Perú,MLOps Engineer,C#,Spark,Mid,19572.0,Presencial,,,,,jobs
JOB-101017,Orion Cloud,Unknown,México,Backend Developer,Go,Spring,Mid,21626.0,Híbrido,,,,,jobs
JOB-101018,GreenBit,Guadalajara,México,Data Engineer,PHP,FastAPI,Mid,12709.0,Híbrido,,,,,jobs
JOB-101019,CyberShield,Austin,USA,ML Engineer,Swift,Laravel,Senior,,Híbrido,,,,,jobs
JOB-101020,Lambda Solutions,Córdoba,Argentina,MLOps Engineer,JavaScript,Laravel,Mid,22639.0,Presencial,,,,,jobs
JOB-101021,GreenBit,Barranquilla,Colombia,DevOps Engineer,TypeScript,FastAPI,Junior,8040.0,Remoto,,,,,jobs
JOB-101022,GreenBit,Concepción,Chile,Backend Developer,C#,Django,Senior,27299.0,Híbrido,,,,,jobs
JOB-101023,CloudForge,Valparaíso,Chile,Fullstack Developer,Python,Angular,Mid,26561.0,Presencial,,,,,jobs
JOB-101024,QuantumWare,???,Perú,Frontend Developer,PHP,,Mid,16870.0,Presencial,,,,,jobs
JOB-101025,CodeWorks,Santiago,Chile,Cybersecurity Analyst,Java,Flask,Mid,25.508,Remoto,,,,,jobs
JOB-101026,Lambda Solutions,San Francisco,USA,Backend Developer,PHP,Angular,Mid,107229.0,Híbrido,,,,,jobs
JOB-101027,IA Factory,Santiago,Chile,Cybersecurity Analyst,TypeScript,FastAPI,Mid,23609.0,Remoto,,,,,jobs
JOB-101028,CodeWorks,Santiago,Chile,Data Analyst,PHP,Node.js,Mid,25606.0,Remoto,,,,,jobs
JOB-101029,CloudForge,Medellín,Colombia,MLOps Engineer,Kotlin,.NET,Junior,10281.0,Remoto,,,,,jobs
JOB-101030,Atlas Systems,Concepción,Chile,ML Engineer,Go,Angular,Mid,28322.0,Híbrido,,,,,jobs
JOB-101031,Vertex AI,Cartagena,Colombia,Data Engineer,Scala,.NET,Junior,12.127,Híbrido,,,,,jobs
JOB-101032,CloudForge,Valencia,España,Frontend Developer,TypeScript,Laravel,Mid,47.658,Híbrido,,,,,jobs
JOB-101033,DataNova,???,México,Backend Developer,R,Vue,Mid,18648.0,Remoto,,,,,jobs
JOB-101034,GreenBit,Buenos Aires,Argentina,Fullstack Developer,Swift,Angular,Senior,27012.0,Híbrido,,,,,jobs
JOB-101035,CloudForge,Madrid,España,Cloud Architect,Go,React,Mid,51471.0,Remoto,,,,,jobs
JOB-101036,CodeWorks,Arequipa,Perú,Data Scientist,TypeScript,React,Mid,19722.0,Presencial,,,,,jobs
JOB-101037,Lambda Solutions,Guadalajara,México,Data Engineer,TypeScript,Spark,Senior,26808.0,Remoto,,,,,jobs
JOB-101038,CyberShield,Cartagena,Colombia,Frontend Developer,PHP,Spring,Senior,14.038,Híbrido,,,,,jobs
JOB-101039,QuantumWare,Barcelona,España,BI Developer,Swift,.NET,Senior,59.386,Presencial,,,,,jobs
JOB-101040,DevOpsLab,arequipa,Perú,Cloud Architect,C#,React,Mid,15.912,Híbrido,,,,,jobs
JOB-101041,BluePixel,Guadalajara,México,Frontend Developer,JavaScript,.NET,Senior,23478.0,Remoto,,,,,jobs
JOB-101042,NeoTech,Austin,USA,Backend Developer,R,Spring,Senior,106497.0,Presencial,,,,,jobs
JOB-101043,BluePixel,madrid,España,Cloud Architect,JavaScript,Django,Junior,28047.0,Presencial,,,,,jobs
JOB-101044,IA Factory,Madrid,España,Data Scientist,PHP,Node.js,Senior,53696.0,Híbrido,,,,,jobs
JOB-101045,RocketSoft,Puebla,México,Cybersecurity Analyst,Go,FastAPI,Junior,11176.0,Híbrido,,,,,jobs
JOB-101046,Atlas Systems,Rosario,Argentina,Fullstack Developer,Swift,Spark,Junior,13863.0,Híbrido,,,,,jobs
JOB-101047,DevOpsLab,Puebla,México,Data Scientist,C#,.NET,Senior,24907.0,Híbrido,,,,,jobs
JOB-101048,Orion Cloud,San Francisco,USA,Frontend Developer,TypeScript,FastAPI,Junior,61678.0,Presencial,,,,,jobs
JOB-101049,BluePixel,Santiago,Chile,Data Analyst,PHP,Node.js,Senior,28460.0,Híbrido,,,,,jobs
JOB-101050,RocketSoft,Miami,USA,Data Analyst,Java,Spring,Junior,,Híbrido,,,,,jobs
JOB-101051,SoftSmart,Arequipa,Perú,ML Engineer,C#,Spark,Junior,11376.0,Híbrido,,,,,jobs
JOB-101052,CloudForge,San Francisco,USA,Data Analyst,Scala,Spring,Mid,103715.0,Remoto,,,,,jobs
JOB-101053,Atlas Systems,Barcelona,España,Cybersecurity Analyst,TypeScript,.NET,Junior,25892.0,Presencial,,,,,jobs
JOB-101054,Lambda Solutions,Cartagena,Colombia,ML Engineer,Python,Spark,Senior,18730.0,Híbrido,2025-01-09,2025.0,1.0,1.0,jobs
JOB-101055,CodeWorks,Concepción,Chile,BI Developer,Python,Django,Mid,28.453,Presencial,,,,,jobs
JOB-101056,DataNova,PUEBLA,México,Data Analyst,Swift,.NET,Junior,11824.0,Híbrido,,,,,jobs
JOB-101057,SoftSmart,Córdoba,Argentina,Cloud Architect,Kotlin,Angular,Junior,16097.0,Híbrido,,,,,jobs
JOB-101058,DataNova,Buenos Aires,Argentina,Cybersecurity Analyst,R,Flask,Mid,18570.0,Híbrido,,,,,jobs
JOB-101059,DevOpsLab,Santiago,Chile,BI Developer,Swift,Django,Senior,29056.0,Híbrido,,,,,jobs
JOB-101060,Lambda Solutions,Santiago,Chile,Backend Developer,JavaScript,.NET,Senior,33250.0,Remoto,2022-02-05,2022.0,2.0,1.0,jobs
JOB-101061,Lambda Solutions,new york,USA,Frontend Developer,PHP,Django,Mid,91577.0,Híbrido,,,,,jobs
JOB-101062,Lambda Solutions,???,Perú,ML Engineer,TypeScript,Angular,Junior,15929.0,Híbrido,,,,,jobs
JOB-101063,Atlas Systems,Sevilla,España,Data Engineer,Scala,Django,Senior,61352.0,Remoto,,,,,jobs
JOB-101064,CloudForge,New York,USA,MLOps Engineer,R,Django,Junior,63.505,Presencial,,,,,jobs
JOB-101065,Atlas Systems,Puebla,México,Frontend Developer,PHP,Spark,Senior,,Presencial,2025-10-03,2025.0,10.0,4.0,jobs
JOB-101066,NeoTech,Miami,USA,Frontend Developer,Python,Node.js,Senior,,Híbrido,,,,,jobs
JOB-101067,QuantumWare,Bucaramanga,Colombia,Data Engineer,R,React,Mid,14112.0,Presencial,,,,,jobs
JOB-101068,CodeWorks,Medellín,Colombia,Data Scientist,C#,.NET,Mid,7.618,Presencial,,,,,jobs
JOB-101069,IA Factory,New York,USA,Backend Developer,PHP,FastAPI,Junior,90531.0,Híbrido,,,,,jobs
JOB-101070,GreenBit,Guadalajara,México,BI Developer,Java,Spring,Senior,24567.0,Remoto,,,,,jobs
JOB-101071,Atlas Systems,Córdoba,Argentina,MLOps Engineer,PHP,React,Mid,24584.0,Presencial,,,,,jobs
JOB-101072,CyberShield,Madrid,España,ML Engineer,Scala,Flask,Junior,28473.0,Presencial,2025-04-05,2025.0,4.0,2.0,jobs
JOB-101073,CloudForge,Valparaíso,Chile,Cybersecurity Analyst,Java,Vue,Mid,21.892,Híbrido,,,,,jobs
JOB-101074,DataNova,Guadalajara,México,Backend Developer,Kotlin,Flask,Mid,18121.0,Remoto,,,,,jobs
JOB-101075,CloudForge,austin,USA,Data Scientist,Python,Django,Junior,89.299,Presencial,,,,,jobs
JOB-101076,BluePixel,Monterrey,México,Data Analyst,C#,Django,Junior,14466.0,Híbrido,,,,,jobs
JOB-101077,CyberShield,Concepción,Chile,Data Engineer,R,Spring,Junior,12944.0,Remoto,,,,,jobs
JOB-101078,RocketSoft,Concepción,Chile,Cybersecurity Analyst,Kotlin,Vue,Mid,27.559,Presencial,,,,,jobs
JOB-101079,IA Factory,Seattle,USA,Backend Developer,Java,.NET,Senior,100960.0,Remoto,,,,,jobs
JOB-101080,QuantumWare,Concepción,Chile,ML Engineer,Python,FastAPI,Mid,21338.0,Híbrido,,,,,jobs
JOB-101081,Atlas Systems,valencia,España,Backend Developer,TypeScript,Node.js,Junior,25113.0,Remoto,2022-01-01,2022.0,1.0,1.0,jobs
JOB-101082,DataNova,Buenos Aires,Argentina,Fullstack Developer,TypeScript,Spark,Junior,11597.0,Híbrido,2023-04-06,2023.0,4.0,2.0,jobs
JOB-101083,Atlas Systems,CDMX,México,Backend Developer,Python,Angular,Mid,14623.0,Remoto,,,,,jobs
JOB-101084,CodeWorks,Lima,Perú,Fullstack Developer,Go,React,Junior,12270.0,Remoto,,,,,jobs
JOB-101085,Atlas Systems,Puebla,México,Data Engineer,C#,FastAPI,Junior,13079.0,Remoto,,,,,jobs
JOB-101086,DataNova,Santiago,Chile,MLOps Engineer,Scala,Spark,Senior,34.72,Híbrido,,,,,jobs
JOB-101087,QuantumWare,Santiago,Chile,Cloud Architect,Python,Flask,Senior,33246.0,Híbrido,,,,,jobs
JOB-101088,QuantumWare,Cusco,Perú,DevOps Engineer,Java,Spring,Junior,11202.0,Presencial,2023-11-06,2023.0,11.0,4.0,jobs
JOB-101089,CloudForge,Madrid,España,Data Engineer,R,React,Senior,51750.0,Híbrido,,,,,jobs
JOB-101090,GreenBit,Monterrey,México,Backend Developer,JavaScript,Spring,Junior,16501.0,Presencial,,,,,jobs
JOB-101091,Lambda Solutions,Córdoba,Argentina,Fullstack Developer,Swift,Flask,Junior,18275.0,Presencial,,,,,jobs
JOB-101092,CodeWorks,San Francisco,USA,MLOps Engineer,TypeScript,Node.js,Mid,96918.0,Híbrido,,,,,jobs
JOB-101093,CodeWorks,Arequipa,Perú,Cybersecurity Analyst,Java,FastAPI,Mid,19672.0,Híbrido,,,,,jobs
JOB-101094,CloudForge,Cartagena,Colombia,ML Engineer,JavaScript,Django,Senior,19048.0,Remoto,,,,,jobs
JOB-101095,DataNova,Medellín,Colombia,Fullstack Developer,Scala,.NET,Junior,11560.0,Remoto,,,,,jobs
JOB-101096,NeoTech,Guadalajara,México,Backend Developer,Swift,React,Junior,18064.0,Presencial,2023-03-03,2023.0,3.0,1.0,jobs
JOB-101097,GreenBit,Guadalajara,México,Data Scientist,C#,FastAPI,Senior,23989.0,Híbrido,,,,,jobs
JOB-101098,Lambda Solutions,Valencia,España,Data Analyst,Kotlin,Django,Junior,29161.0,Remoto,,,,,jobs
JOB-101099,GreenBit,San Francisco,USA,BI Developer,PHP,Vue,Junior,92789.0,Remoto,,,,,jobs
JOB-101100,IA Factory,Sevilla,España,Backend Developer,Java,Vue,Mid,46898.0,Híbrido,,,,,jobs
JOB-101101,IA Factory,austin,USA,Data Engineer,PHP,Node.js,Senior,,Presencial,,,,,jobs
JOB-101102,CodeWorks,Guadalajara,México,Cloud Architect,C#,Spring,Junior,9337.0,Híbrido,,,,,jobs
JOB-101103,Atlas Systems,Guadalajara,México,Backend Developer,Python,.NET,Junior,13925.0,Presencial,,,,,jobs
JOB-101104,Atlas Systems,Lima,Perú,Backend Developer,PHP,FastAPI,Mid,9210.0,Remoto,,,,,jobs
JOB-101105,SoftSmart,Valparaíso,Chile,Data Engineer,Swift,React,Junior,22189.0,Híbrido,,,,,jobs
JOB-101106,QuantumWare,Cusco,Perú,Frontend Developer,PHP,Spark,Senior,25410.0,Híbrido,2023-09-06,2023.0,9.0,3.0,jobs
JOB-101107,DataNova,Austin,USA,Frontend Developer,Java,Spring,Senior,,Presencial,,,,,jobs
JOB-101108,Atlas Systems,Cusco,Perú,Fullstack Developer,Go,React,Senior,24679.0,Híbrido,,,,,jobs
JOB-101109,DevOpsLab,CDMX,México,Frontend Developer,Go,Flask,Junior,17215.0,Presencial,2025-11-03,2025.0,11.0,4.0,jobs
JOB-101110,DevOpsLab,Monterrey,México,Frontend Developer,Python,Laravel,Senior,24092.0,Híbrido,,,,,jobs
JOB-101111,DataNova,CDMX,México,Frontend Developer,Scala,Angular,Senior,29105.0,Remoto,,,,,jobs
JOB-101112,QuantumWare,Barcelona,España,MLOps Engineer,Kotlin,.NET,Senior,57617.0,Remoto,,,,,jobs
JOB-101113,CyberShield,New York,USA,Cybersecurity Analyst,PHP,React,Mid,100.084,Remoto,,,,,jobs
JOB-101114,CloudForge,Arequipa,Perú,Cybersecurity Analyst,Python,Angular,Junior,15.399,Presencial,,,,,jobs
